CHROM	POS	AC	AN	PolyPhen	LoF_flags	LoF	AF
2	179586829	1	120820	NA	NA	NA	8.276775368316504E-6
2	179586829	1	120820	NA	NA	NA	8.276775368316504E-6
2	179586835	1	120818	NA	NA	NA	8.276912380605539E-6
2	179586835	1	120818	NA	NA	NA	8.276912380605539E-6
2	179586835	1	120818	NA	NA	NA	8.276912380605539E-6
2	179586835	1	120818	NA	NA	NA	8.276912380605539E-6
2	179586835	1	120818	NA	NA	NA	8.276912380605539E-6
2	179586835	1	120818	NA	NA	NA	8.276912380605539E-6
2	179586837	3	120818	NA	NA	NA	2.4830737141816616E-5
2	179586837	3	120818	NA	NA	NA	2.4830737141816616E-5
2	179586837	3	120818	NA	NA	NA	2.4830737141816616E-5
2	179586845	5	120804	NA	NA	NA	4.13893579682792E-5
2	179586845	5	120804	NA	NA	NA	4.13893579682792E-5
2	179586845	5	120804	NA	NA	NA	4.13893579682792E-5
2	179586858	2	120710	NA	NA	NA	1.6568635572860574E-5
2	179586858	2	120710	NA	NA	NA	1.6568635572860574E-5
2	179586858	2	120710	NA	NA	NA	1.6568635572860574E-5
2	179586859	1	120710	NA	NA	NA	8.284317786430287E-6
2	179586859	1	120710	NA	NA	NA	8.284317786430287E-6
2	179586859	1	120710	NA	NA	NA	8.284317786430287E-6
2	179586868	1	120584	NA	NA	NA	8.292974192264313E-6
2	179586868	1	120584	NA	NA	NA	8.292974192264313E-6
2	179586868	1	120584	NA	NA	NA	8.292974192264313E-6
2	179586871	1	120496	NA	NA	NA	8.299030673217368E-6
2	179586871	1	120496	NA	NA	NA	8.299030673217368E-6
2	179586871	1	120496	NA	NA	NA	8.299030673217368E-6
2	179586878	1	120346	NA	NA	NA	8.30937463646486E-6
2	179586878	1	120346	NA	NA	NA	8.30937463646486E-6
2	179586878	1	120346	NA	NA	NA	8.30937463646486E-6
2	179586885	1	120194	NA	NA	NA	8.319882856049386E-6
2	179586885	1	120194	NA	NA	NA	8.319882856049386E-6
2	179586885	1	120194	NA	NA	NA	8.319882856049386E-6
2	179586891	3	120134	NA	NA	NA	2.497211447217274E-5
2	179586891	3	120134	NA	NA	NA	2.497211447217274E-5
2	179586891	3	120134	NA	NA	NA	2.497211447217274E-5
2	179586900	2	120006	NA	NA	NA	1.6665833374997917E-5
2	179586900	2	120006	NA	NA	NA	1.6665833374997917E-5
2	179586900	2	120006	NA	NA	NA	1.6665833374997917E-5
2	179586901	1990	120000	NA	NA	NA	0.016583333333333332
2	179586901	1990	120000	NA	NA	NA	0.016583333333333332
2	179586901	1990	120000	NA	NA	NA	0.016583333333333332
2	179586946	1	120326	NA	NA	NA	8.310755780130645E-6
2	179586946	1	120326	NA	NA	NA	8.310755780130645E-6
2	179586946	1	120326	NA	NA	NA	8.310755780130645E-6
2	179586947	3	120340	NA	NA	NA	2.492936679408343E-5
2	179586947	3	120340	NA	NA	NA	2.492936679408343E-5
2	179586947	3	120340	NA	NA	NA	2.492936679408343E-5
2	179586954	4	120400	NA	NA	NA	3.322259136212625E-5
2	179586954	4	120400	NA	NA	NA	3.322259136212625E-5
2	179586954	4	120400	NA	NA	NA	3.322259136212625E-5
2	179586961	1	120478	NA	NA	NA	8.300270588821196E-6
2	179586961	1	120478	NA	NA	NA	8.300270588821196E-6
2	179586961	1	120478	NA	NA	NA	8.300270588821196E-6
2	179586971	1	120606	NA	NA	NA	8.291461452995706E-6
2	179586971	1	120606	NA	NA	NA	8.291461452995706E-6
2	179586971	1	120606	NA	NA	NA	8.291461452995706E-6
2	179586972	1	120616	NA	NA	NA	8.29077402666313E-6
2	179586972	1	120616	NA	NA	NA	8.29077402666313E-6
2	179586972	1	120616	NA	NA	NA	8.29077402666313E-6
2	179586973	3	120638	NA	NA	NA	2.4867786269666275E-5
2	179586973	3	120638	NA	NA	NA	2.4867786269666275E-5
2	179586973	3	120638	NA	NA	NA	2.4867786269666275E-5
2	179586974	3	120666	NA	NA	NA	2.4862015812242056E-5
2	179586974	3	120666	NA	NA	NA	2.4862015812242056E-5
2	179586974	3	120666	NA	NA	NA	2.4862015812242056E-5
2	179587001	2	120806	NA	NA	NA	1.6555469099216926E-5
2	179587001	2	120806	NA	NA	NA	1.6555469099216926E-5
2	179587001	2	120806	NA	NA	NA	1.6555469099216926E-5
2	179587004	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587004	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587004	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587014	7	120810	NA	NA	NA	5.794222332588362E-5
2	179587014	7	120810	NA	NA	NA	5.794222332588362E-5
2	179587014	7	120810	NA	NA	NA	5.794222332588362E-5
2	179587016	3	120804	NA	NA	NA	2.483361478096752E-5
2	179587016	3	120804	NA	NA	NA	2.483361478096752E-5
2	179587016	3	120804	NA	NA	NA	2.483361478096752E-5
2	179587033	2	120824	NA	NA	NA	1.6553002714692446E-5
2	179587033	2	120824	NA	NA	NA	1.6553002714692446E-5
2	179587033	2	120824	NA	NA	NA	1.6553002714692446E-5
2	179587039	1	120814	NA	NA	NA	8.277186418792524E-6
2	179587039	1	120814	NA	NA	NA	8.277186418792524E-6
2	179587039	1	120814	NA	NA	NA	8.277186418792524E-6
2	179587041	31	120812	NA	NA	NA	2.565970267854187E-4
2	179587041	31	120812	NA	NA	NA	2.565970267854187E-4
2	179587041	31	120812	NA	NA	NA	2.565970267854187E-4
2	179587045	1	120812	NA	NA	NA	8.277323444690924E-6
2	179587045	1	120812	NA	NA	NA	8.277323444690924E-6
2	179587045	1	120812	NA	NA	NA	8.277323444690924E-6
2	179587046	1	120810	NA	NA	NA	8.27746047512623E-6
2	179587046	1	120810	NA	NA	NA	8.27746047512623E-6
2	179587046	1	120810	NA	NA	NA	8.27746047512623E-6
2	179587053	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587053	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587053	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587069	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587069	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587069	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587071	6	120804	NA	NA	NA	4.966722956193504E-5
2	179587071	6	120804	NA	NA	NA	4.966722956193504E-5
2	179587071	6	120804	NA	NA	NA	4.966722956193504E-5
2	179587075	27	120804	NA	NA	NA	2.2350253302870767E-4
2	179587075	27	120804	NA	NA	NA	2.2350253302870767E-4
2	179587075	27	120804	NA	NA	NA	2.2350253302870767E-4
2	179587084	1	120802	NA	NA	NA	8.278008642241022E-6
2	179587084	1	120802	NA	NA	NA	8.278008642241022E-6
2	179587084	1	120802	NA	NA	NA	8.278008642241022E-6
2	179587094	15	120780	NA	NA	NA	1.2419274714356682E-4
2	179587094	15	120780	NA	NA	NA	1.2419274714356682E-4
2	179587094	15	120780	NA	NA	NA	1.2419274714356682E-4
2	179587095	1	120778	NA	NA	NA	8.279653579294243E-6
2	179587095	1	120778	NA	NA	NA	8.279653579294243E-6
2	179587095	1	120778	NA	NA	NA	8.279653579294243E-6
2	179587097	1	120778	NA	NA	NA	8.279653579294243E-6
2	179587097	1	120778	NA	NA	NA	8.279653579294243E-6
2	179587097	1	120778	NA	NA	NA	8.279653579294243E-6
2	179587102	2	120776	NA	NA	NA	1.655958137378287E-5
2	179587102	2	120776	NA	NA	NA	1.655958137378287E-5
2	179587102	2	120776	NA	NA	NA	1.655958137378287E-5
2	179587108	1	120778	NA	NA	NA	8.279653579294243E-6
2	179587108	1	120778	NA	NA	NA	8.279653579294243E-6
2	179587108	1	120778	NA	NA	NA	8.279653579294243E-6
2	179587119	1	120788	NA	NA	NA	8.278968109414843E-6
2	179587119	1	120788	NA	NA	NA	8.278968109414843E-6
2	179587119	1	120788	NA	NA	NA	8.278968109414843E-6
2	179587128	16	120792	NA	NA	NA	1.3245910325187097E-4
2	179587128	16	120792	NA	NA	NA	1.3245910325187097E-4
2	179587128	16	120792	NA	NA	NA	1.3245910325187097E-4
2	179587128	1	120792	NA	NA	NA	8.278693953241936E-6
2	179587128	1	120792	NA	NA	NA	8.278693953241936E-6
2	179587128	1	120792	NA	NA	NA	8.278693953241936E-6
2	179587129	3	120792	NA	NA	NA	2.483608185972581E-5
2	179587129	3	120792	NA	NA	NA	2.483608185972581E-5
2	179587129	3	120792	NA	NA	NA	2.483608185972581E-5
2	179587130	21487	120788	NA	NA	NA	0.17789018776699672
2	179587130	21487	120788	NA	NA	NA	0.17789018776699672
2	179587130	21487	120788	NA	NA	NA	0.17789018776699672
2	179587130	3	120788	NA	NA	NA	2.483690432824453E-5
2	179587130	3	120788	NA	NA	NA	2.483690432824453E-5
2	179587130	3	120788	NA	NA	NA	2.483690432824453E-5
2	179587131	7	120794	NA	NA	NA	5.794989817375035E-5
2	179587131	7	120794	NA	NA	NA	5.794989817375035E-5
2	179587131	7	120794	NA	NA	NA	5.794989817375035E-5
2	179587149	1	120804	NA	NA	NA	8.27787159365584E-6
2	179587149	1	120804	NA	NA	NA	8.27787159365584E-6
2	179587149	1	120804	NA	NA	NA	8.27787159365584E-6
2	179587155	2	120802	NA	NA	NA	1.6556017284482045E-5
2	179587155	2	120802	NA	NA	NA	1.6556017284482045E-5
2	179587155	2	120802	NA	NA	NA	1.6556017284482045E-5
2	179587175	1	120826	NA	NA	NA	8.276364358664525E-6
2	179587175	1	120826	NA	NA	NA	8.276364358664525E-6
2	179587175	1	120826	NA	NA	NA	8.276364358664525E-6
2	179587185	3	120830	NA	NA	NA	2.4828271124720683E-5
2	179587185	3	120830	NA	NA	NA	2.4828271124720683E-5
2	179587185	3	120830	NA	NA	NA	2.4828271124720683E-5
2	179587192	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587192	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587192	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587193	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587193	1	120830	NA	NA	HC	8.276090374906894E-6
2	179587193	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587199	1	120836	NA	NA	NA	8.275679433281473E-6
2	179587199	1	120836	NA	NA	NA	8.275679433281473E-6
2	179587199	1	120836	NA	NA	NA	8.275679433281473E-6
2	179587202	2	120832	NA	NA	NA	1.6551906779661017E-5
2	179587202	2	120832	NA	NA	NA	1.6551906779661017E-5
2	179587202	2	120832	NA	NA	NA	1.6551906779661017E-5
2	179587207	2	120832	NA	NA	NA	1.6551906779661017E-5
2	179587207	2	120832	NA	NA	NA	1.6551906779661017E-5
2	179587207	2	120832	NA	NA	NA	1.6551906779661017E-5
2	179587210	1	120834	NA	NA	NA	8.275816409288777E-6
2	179587210	1	120834	NA	NA	NA	8.275816409288777E-6
2	179587210	1	120834	NA	NA	NA	8.275816409288777E-6
2	179587211	6	120834	NA	NA	NA	4.965489845573266E-5
2	179587211	6	120834	NA	NA	NA	4.965489845573266E-5
2	179587211	6	120834	NA	NA	NA	4.965489845573266E-5
2	179587218	1	120834	NA	NA	NA	8.275816409288777E-6
2	179587218	1	120834	NA	NA	NA	8.275816409288777E-6
2	179587218	1	120834	NA	NA	NA	8.275816409288777E-6
2	179587220	1	120834	NA	NA	NA	8.275816409288777E-6
2	179587220	1	120834	NA	NA	NA	8.275816409288777E-6
2	179587220	1	120834	NA	NA	NA	8.275816409288777E-6
2	179587234	1	120836	NA	NA	NA	8.275679433281473E-6
2	179587234	1	120836	NA	NA	NA	8.275679433281473E-6
2	179587234	1	120836	NA	NA	NA	8.275679433281473E-6
2	179587236	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587236	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587236	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587236	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587236	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587236	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587242	1	120826	NA	NA	NA	8.276364358664525E-6
2	179587242	1	120826	NA	NA	NA	8.276364358664525E-6
2	179587242	1	120826	NA	NA	NA	8.276364358664525E-6
2	179587261	3	120822	NA	NA	NA	2.482991508169042E-5
2	179587261	3	120822	NA	NA	NA	2.482991508169042E-5
2	179587261	3	120822	NA	NA	NA	2.482991508169042E-5
2	179587271	1	120820	NA	NA	NA	8.276775368316504E-6
2	179587271	1	120820	NA	NA	NA	8.276775368316504E-6
2	179587271	1	120820	NA	NA	NA	8.276775368316504E-6
2	179587278	3	120818	NA	NA	NA	2.4830737141816616E-5
2	179587278	3	120818	NA	NA	NA	2.4830737141816616E-5
2	179587278	3	120818	NA	NA	NA	2.4830737141816616E-5
2	179587280	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587280	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587280	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587282	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587282	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587282	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587283	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587283	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587283	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587294	1	120812	NA	NA	NA	8.277323444690924E-6
2	179587294	1	120812	NA	NA	NA	8.277323444690924E-6
2	179587294	1	120812	NA	NA	NA	8.277323444690924E-6
2	179587303	3	120810	NA	NA	NA	2.4832381425378694E-5
2	179587303	3	120810	NA	NA	NA	2.4832381425378694E-5
2	179587303	3	120810	NA	NA	NA	2.4832381425378694E-5
2	179587308	3	120806	NA	NA	NA	2.483320364882539E-5
2	179587308	3	120806	NA	NA	NA	2.483320364882539E-5
2	179587308	3	120806	NA	NA	NA	2.483320364882539E-5
2	179587309	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587309	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587309	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587312	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587312	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587312	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587322	9	120802	NA	NA	NA	7.45020777801692E-5
2	179587322	9	120802	NA	NA	NA	7.45020777801692E-5
2	179587322	9	120802	NA	NA	NA	7.45020777801692E-5
2	179587338	1	120758	NA	NA	NA	8.281024859636628E-6
2	179587338	1	120758	NA	NA	NA	8.281024859636628E-6
2	179587338	1	120758	NA	NA	NA	8.281024859636628E-6
2	179587338	2	120758	NA	NA	NA	1.6562049719273256E-5
2	179587338	2	120758	NA	NA	NA	1.6562049719273256E-5
2	179587338	2	120758	NA	NA	NA	1.6562049719273256E-5
2	179587341	118	120754	NA	NA	NA	9.77193302085231E-4
2	179587341	118	120754	NA	NA	NA	9.77193302085231E-4
2	179587341	118	120754	NA	NA	NA	9.77193302085231E-4
2	179587343	1	120756	NA	NA	NA	8.281162012653616E-6
2	179587343	1	120756	NA	NA	NA	8.281162012653616E-6
2	179587343	1	120756	NA	NA	NA	8.281162012653616E-6
2	179587347	1	120754	NA	NA	NA	8.281299170213822E-6
2	179587347	1	120754	NA	NA	NA	8.281299170213822E-6
2	179587347	1	120754	NA	NA	NA	8.281299170213822E-6
2	179587350	1	120756	NA	NA	NA	8.281162012653616E-6
2	179587350	1	120756	NA	NA	NA	8.281162012653616E-6
2	179587350	1	120756	NA	NA	NA	8.281162012653616E-6
2	179587356	2	120752	NA	NA	NA	1.6562872664634953E-5
2	179587356	2	120752	NA	NA	NA	1.6562872664634953E-5
2	179587356	2	120752	NA	NA	NA	1.6562872664634953E-5
2	179587356	5	120752	NA	NA	NA	4.140718166158738E-5
2	179587356	5	120752	NA	NA	NA	4.140718166158738E-5
2	179587356	5	120752	NA	NA	NA	4.140718166158738E-5
2	179587359	2	120748	NA	NA	NA	1.6563421340312053E-5
2	179587359	2	120748	NA	NA	NA	1.6563421340312053E-5
2	179587359	2	120748	NA	NA	NA	1.6563421340312053E-5
2	179587360	1	120750	NA	NA	NA	8.281573498964803E-6
2	179587360	1	120750	NA	NA	NA	8.281573498964803E-6
2	179587360	1	120750	NA	NA	NA	8.281573498964803E-6
2	179587365	2	120742	NA	NA	NA	1.656424442199069E-5
2	179587365	2	120742	NA	NA	NA	1.656424442199069E-5
2	179587365	2	120742	NA	NA	NA	1.656424442199069E-5
2	179587365	1	120742	NA	NA	NA	8.282122210995345E-6
2	179587365	1	120742	NA	NA	NA	8.282122210995345E-6
2	179587365	1	120742	NA	NA	NA	8.282122210995345E-6
2	179587370	1	120744	NA	NA	NA	8.281985026171072E-6
2	179587370	1	120744	NA	NA	NA	8.281985026171072E-6
2	179587370	1	120744	NA	NA	NA	8.281985026171072E-6
2	179587379	10	120762	NA	NA	NA	8.280750567231414E-5
2	179587379	10	120762	NA	NA	NA	8.280750567231414E-5
2	179587379	10	120762	NA	NA	NA	8.280750567231414E-5
2	179587381	5	120768	NA	NA	NA	4.140169581346052E-5
2	179587381	5	120768	NA	NA	NA	4.140169581346052E-5
2	179587381	5	120768	NA	NA	NA	4.140169581346052E-5
2	179587383	8	120768	NA	NA	NA	6.624271330153684E-5
2	179587383	8	120768	NA	NA	NA	6.624271330153684E-5
2	179587383	8	120768	NA	NA	NA	6.624271330153684E-5
2	179587395	1	120782	NA	NA	NA	8.279379377721846E-6
2	179587395	1	120782	NA	NA	NA	8.279379377721846E-6
2	179587395	1	120782	NA	NA	NA	8.279379377721846E-6
2	179587396	1	120784	NA	NA	NA	8.279242283746192E-6
2	179587396	1	120784	NA	NA	NA	8.279242283746192E-6
2	179587396	1	120784	NA	NA	NA	8.279242283746192E-6
2	179587405	1	120794	NA	NA	NA	8.278556881964336E-6
2	179587405	1	120794	NA	NA	NA	8.278556881964336E-6
2	179587405	1	120794	NA	NA	NA	8.278556881964336E-6
2	179587408	1	120796	NA	NA	NA	8.27841981522567E-6
2	179587408	1	120796	NA	NA	NA	8.27841981522567E-6
2	179587408	1	120796	NA	NA	NA	8.27841981522567E-6
2	179587417	6	120802	NA	NA	NA	4.966805185344614E-5
2	179587417	6	120802	NA	NA	NA	4.966805185344614E-5
2	179587417	6	120802	NA	NA	NA	4.966805185344614E-5
2	179587426	1	120804	NA	NA	NA	8.27787159365584E-6
2	179587426	1	120804	NA	NA	NA	8.27787159365584E-6
2	179587426	1	120804	NA	NA	NA	8.27787159365584E-6
2	179587462	3	120804	NA	NA	NA	2.483361478096752E-5
2	179587462	3	120804	NA	NA	NA	2.483361478096752E-5
2	179587462	3	120804	NA	NA	NA	2.483361478096752E-5
2	179587466	1	120804	NA	NA	NA	8.27787159365584E-6
2	179587466	1	120804	NA	NA	NA	8.27787159365584E-6
2	179587466	1	120804	NA	NA	NA	8.27787159365584E-6
2	179587471	2	120806	NA	NA	NA	1.6555469099216926E-5
2	179587471	2	120806	NA	NA	NA	1.6555469099216926E-5
2	179587471	2	120806	NA	NA	NA	1.6555469099216926E-5
2	179587478	1	120810	NA	NA	NA	8.27746047512623E-6
2	179587478	1	120810	NA	NA	NA	8.27746047512623E-6
2	179587478	1	120810	NA	NA	NA	8.27746047512623E-6
2	179587485	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587485	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587485	1	120806	NA	NA	NA	8.277734549608463E-6
2	179587499	1	120816	NA	NA	NA	8.277049397430804E-6
2	179587499	1	120816	NA	NA	NA	8.277049397430804E-6
2	179587499	1	120816	NA	NA	NA	8.277049397430804E-6
2	179587501	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587501	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587501	1	120818	NA	NA	NA	8.276912380605539E-6
2	179587535	4	120832	NA	NA	NA	3.3103813559322034E-5
2	179587535	4	120832	NA	NA	NA	3.3103813559322034E-5
2	179587535	4	120832	NA	NA	NA	3.3103813559322034E-5
2	179587536	14	120830	NA	NA	NA	1.1586526524869652E-4
2	179587536	14	120830	NA	NA	NA	1.1586526524869652E-4
2	179587536	14	120830	NA	NA	NA	1.1586526524869652E-4
2	179587546	8479	120834	NA	NA	NA	0.07017064733435953
2	179587546	8479	120834	NA	NA	NA	0.07017064733435953
2	179587546	8479	120834	NA	NA	NA	0.07017064733435953
2	179587549	246	120840	NA	NA	NA	0.002035749751737835
2	179587549	246	120840	NA	NA	NA	0.002035749751737835
2	179587549	246	120840	NA	NA	NA	0.002035749751737835
2	179587552	845	120832	NA	NA	NA	0.00699318061440678
2	179587552	845	120832	NA	NA	NA	0.00699318061440678
2	179587552	845	120832	NA	NA	NA	0.00699318061440678
2	179587570	1	120852	NA	NA	NA	8.274583788435442E-6
2	179587570	1	120852	NA	NA	NA	8.274583788435442E-6
2	179587570	1	120852	NA	NA	NA	8.274583788435442E-6
2	179587608	10	120876	NA	NA	NA	8.272940865018697E-5
2	179587608	10	120876	NA	NA	NA	8.272940865018697E-5
2	179587608	10	120876	NA	NA	NA	8.272940865018697E-5
2	179587609	2	120876	NA	NA	NA	1.6545881730037394E-5
2	179587609	2	120876	NA	NA	NA	1.6545881730037394E-5
2	179587609	2	120876	NA	NA	NA	1.6545881730037394E-5
2	179587610	3	120880	NA	NA	NA	2.4818001323626737E-5
2	179587610	3	120880	NA	NA	NA	2.4818001323626737E-5
2	179587610	3	120880	NA	NA	NA	2.4818001323626737E-5
2	179587613	1	120882	NA	NA	NA	8.272530236098013E-6
2	179587613	1	120882	NA	NA	NA	8.272530236098013E-6
2	179587613	1	120882	NA	NA	NA	8.272530236098013E-6
2	179587614	2	120886	NA	NA	NA	1.6544513012259483E-5
2	179587614	2	120886	NA	NA	NA	1.6544513012259483E-5
2	179587614	2	120886	NA	NA	NA	1.6544513012259483E-5
2	179587631	3	120874	NA	NA	NA	2.4819233251154093E-5
2	179587631	3	120874	NA	NA	NA	2.4819233251154093E-5
2	179587631	3	120874	NA	NA	NA	2.4819233251154093E-5
2	179587633	10	120868	NA	NA	NA	8.27348843366317E-5
2	179587633	10	120868	NA	NA	NA	8.27348843366317E-5
2	179587633	10	120868	NA	NA	NA	8.27348843366317E-5
2	179587645	1	120846	NA	NA	NA	8.274994621253496E-6
2	179587645	1	120846	NA	NA	NA	8.274994621253496E-6
2	179587645	1	120846	NA	NA	NA	8.274994621253496E-6
2	179587646	17	120846	NA	NA	NA	1.4067490856130944E-4
2	179587646	17	120846	NA	NA	NA	1.4067490856130944E-4
2	179587646	17	120846	NA	NA	NA	1.4067490856130944E-4
2	179587656	1	120842	NA	NA	NA	8.275268532463878E-6
2	179587656	1	120842	NA	NA	NA	8.275268532463878E-6
2	179587656	1	120842	NA	NA	NA	8.275268532463878E-6
2	179587660	4	120844	NA	NA	NA	3.3100526298368146E-5
2	179587660	4	120844	NA	NA	NA	3.3100526298368146E-5
2	179587660	4	120844	NA	NA	NA	3.3100526298368146E-5
2	179587661	1	120844	NA	NA	NA	8.275131574592036E-6
2	179587661	1	120844	NA	NA	NA	8.275131574592036E-6
2	179587661	1	120844	NA	NA	NA	8.275131574592036E-6
2	179587670	22	120836	NA	NA	NA	1.820649475321924E-4
2	179587670	22	120836	NA	NA	NA	1.820649475321924E-4
2	179587670	22	120836	NA	NA	NA	1.820649475321924E-4
2	179587679	3	120826	NA	NA	NA	2.4829093075993577E-5
2	179587679	3	120826	NA	NA	NA	2.4829093075993577E-5
2	179587679	3	120826	NA	NA	NA	2.4829093075993577E-5
2	179587682	1	120820	NA	NA	NA	8.276775368316504E-6
2	179587682	1	120820	NA	NA	NA	8.276775368316504E-6
2	179587682	1	120820	NA	NA	NA	8.276775368316504E-6
2	179587686	1	120820	NA	NA	NA	8.276775368316504E-6
2	179587686	1	120820	NA	NA	NA	8.276775368316504E-6
2	179587686	1	120820	NA	NA	NA	8.276775368316504E-6
2	179587687	38286	120766	NA	NA	NA	0.31702631535365916
2	179587687	38286	120766	NA	NA	NA	0.31702631535365916
2	179587687	38286	120766	NA	NA	NA	0.31702631535365916
2	179587707	1	120856	NA	NA	NA	8.27430992255246E-6
2	179587707	1	120856	NA	NA	NA	8.27430992255246E-6
2	179587707	1	120856	NA	NA	NA	8.27430992255246E-6
2	179587712	1	120858	NA	NA	NA	8.27417299640901E-6
2	179587712	1	120858	NA	NA	NA	8.27417299640901E-6
2	179587712	1	120858	NA	NA	NA	8.27417299640901E-6
2	179587714	2	120862	NA	NA	NA	1.654779831543413E-5
2	179587714	2	120862	NA	NA	NA	1.654779831543413E-5
2	179587714	2	120862	NA	NA	NA	1.654779831543413E-5
2	179587736	2	120860	NA	NA	NA	1.6548072149594572E-5
2	179587736	2	120860	NA	NA	NA	1.6548072149594572E-5
2	179587736	2	120860	NA	NA	NA	1.6548072149594572E-5
2	179587739	2	120860	NA	NA	NA	1.6548072149594572E-5
2	179587739	2	120860	NA	NA	NA	1.6548072149594572E-5
2	179587739	2	120860	NA	NA	NA	1.6548072149594572E-5
2	179587756	3	120856	NA	NA	NA	2.4822929767657376E-5
2	179587756	3	120856	NA	NA	NA	2.4822929767657376E-5
2	179587756	3	120856	NA	NA	NA	2.4822929767657376E-5
2	179587787	1	120852	NA	NA	NA	8.274583788435442E-6
2	179587787	1	120852	NA	NA	NA	8.274583788435442E-6
2	179587787	1	120852	NA	NA	NA	8.274583788435442E-6
2	179587790	1	120854	NA	NA	NA	8.274446853227862E-6
2	179587790	1	120854	NA	NA	NA	8.274446853227862E-6
2	179587790	1	120854	NA	NA	NA	8.274446853227862E-6
2	179587798	1	120848	NA	NA	NA	8.274857672448034E-6
2	179587798	1	120848	NA	NA	NA	8.274857672448034E-6
2	179587798	1	120848	NA	NA	NA	8.274857672448034E-6
2	179587801	1	120846	NA	NA	NA	8.274994621253496E-6
2	179587801	1	120846	NA	NA	NA	8.274994621253496E-6
2	179587801	1	120846	NA	NA	NA	8.274994621253496E-6
2	179587813	1	120834	NA	NA	NA	8.275816409288777E-6
2	179587813	1	120834	NA	NA	NA	8.275816409288777E-6
2	179587813	1	120834	NA	NA	NA	8.275816409288777E-6
2	179587818	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587818	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587818	1	120830	NA	NA	NA	8.276090374906894E-6
2	179587819	1	120828	NA	NA	NA	8.276227364518158E-6
2	179587819	1	120828	NA	NA	NA	8.276227364518158E-6
2	179587819	1	120828	NA	NA	NA	8.276227364518158E-6
2	179587823	1	120822	NA	NA	NA	8.276638360563474E-6
2	179587823	1	120822	NA	NA	NA	8.276638360563474E-6
2	179587823	1	120822	NA	NA	NA	8.276638360563474E-6
2	179587827	3	120816	NA	NA	NA	2.483114819229241E-5
2	179587827	3	120816	NA	NA	NA	2.483114819229241E-5
2	179587827	3	120816	NA	NA	NA	2.483114819229241E-5
2	179587828	18	120816	NA	NA	NA	1.4898688915375446E-4
2	179587828	18	120816	NA	NA	NA	1.4898688915375446E-4
2	179587828	18	120816	NA	NA	NA	1.4898688915375446E-4
2	179587846	1	120792	NA	NA	NA	8.278693953241936E-6
2	179587846	1	120792	NA	NA	NA	8.278693953241936E-6
2	179587846	1	120792	NA	NA	NA	8.278693953241936E-6
2	179587851	1	120794	NA	NA	NA	8.278556881964336E-6
2	179587851	1	120794	NA	NA	NA	8.278556881964336E-6
2	179587851	1	120794	NA	NA	NA	8.278556881964336E-6
2	179587855	1	120792	NA	NA	NA	8.278693953241936E-6
2	179587855	1	120792	NA	NA	NA	8.278693953241936E-6
2	179587855	1	120792	NA	NA	NA	8.278693953241936E-6
2	179587857	1	120790	NA	NA	NA	8.278831029058698E-6
2	179587857	1	120790	NA	NA	NA	8.278831029058698E-6
2	179587857	1	120790	NA	NA	NA	8.278831029058698E-6
2	179587875	1	120790	NA	NA	NA	8.278831029058698E-6
2	179587875	1	120790	NA	NA	NA	8.278831029058698E-6
